,BAA,SI,AAA,PPIR,CAPE,INDPRO,BBY,INF,ADVDECL,URR,SIM,ASP,DTOM,CLOSE,LOW,HIGH,OPEN,PER,EPS,CRP,TOM,FOMC,RELINF,CATY,DVY,FEDFUNDS
1959-02-11,4.89,1.44,4.14,0,17.5916946571305,212.294731547844,0.0,0.0114564696888144,0.0,0,1,0.9217023204226941,0,54.35,54.35,54.35,54.35,18.23825503,2.98,0.75,0,0,-0.0047627526419987,31.446577030064898,0.033394664,1.75
1959-02-12,4.89,1.44,4.14,0,17.454822436324697,212.294731547844,0.0,0.0128362560408681,0.0,0,1,0.9158886020986329,0,54.0,54.0,54.0,54.0,18.12080537,2.98,0.75,0,0,-0.00246823539985606,31.199774938333398,0.033608906,2.5
1959-02-13,4.89,1.44,4.14,0,17.591008398522803,212.294731547844,0.0,0.0128362560408681,0.0,0,1,0.923134674305113,0,54.42,54.42,54.42,54.42,18.14,3.0,0.75,0,0,-0.0015535045097671198,31.441218816799697,0.033348063,2.5
1959-02-16,4.89,1.44,4.14,0,17.6172945592007,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.924614238303011,0,54.5,54.5,54.5,54.5,18.16666667,3.0,0.75,0,0,-0.000638773619678189,31.4862183063612,0.033297655,2.5
1959-02-17,4.89,1.44,4.14,0,17.5498359808425,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.921174031821463,1,54.29,54.29,54.29,54.29,18.09666667,3.0,0.75,0,0,0.000275957270410743,31.3636815790802,0.033424993,2.0
1959-02-18,4.89,1.44,4.14,0,17.6181466734143,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.924859785009213,2,54.5,54.5,54.5,54.5,18.16666667,3.0,0.75,0,0,0.0,31.483783772304896,0.033294742999999995,2.0
1959-02-19,4.89,1.44,4.14,0,17.786676058809,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.9338066955224499,3,55.02,55.02,55.02,55.02,18.34,3.0,0.75,0,0,0.0,31.782953991450896,0.032978627999999996,2.5
1959-02-20,4.89,1.31,4.14,0,17.948654711803698,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.9424153377367801,4,55.52,55.52,55.52,55.52,18.38410596,3.02,0.75,0,0,0.0,32.070550515065,0.032680201,2.5
1959-02-24,4.89,1.31,4.14,0,17.9360632753983,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.941858956144541,5,55.48,55.48,55.48,55.48,18.37086093,3.02,0.75,1,0,0.0,32.0462136852393,0.032702332,2.5
1959-02-25,4.89,1.31,4.14,0,17.8588121034512,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.937907193512524,4,55.24,55.24,55.24,55.24,18.29139073,3.02,0.75,1,0,0.0,31.9063618325339,0.032842977,2.5
1959-02-26,4.89,1.31,4.14,0,17.891480093573502,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.939727693703315,3,55.34,55.34,55.34,55.34,18.32450331,3.02,0.75,1,0,0.0,31.9628977144131,0.032782195,2.5
1959-02-27,4.89,1.31,4.14,0,17.914357164268104,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.941039004063188,2,55.41,55.41,55.41,55.41,18.22697368,3.04,0.75,1,0,0.0,32.002104890931,0.032739348,2.5
1959-03-02,4.85,1.31,4.13,0,18.0180621475868,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.946596284050477,1,55.73,55.73,55.73,55.73,18.33223684,3.04,0.72,1,1,0.0,32.185693485507606,0.032549936,2.5
1959-03-03,4.85,1.31,4.13,0,18.186432649583896,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.955551363042572,0,56.25,56.25,56.25,56.25,18.50328947,3.04,0.72,0,0,0.0,32.4847716598432,0.032247619,2.25
1959-03-04,4.85,1.31,4.13,0,18.2190136764339,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.957372808765372,0,56.35,56.35,56.35,56.35,18.53618421,3.04,0.72,0,0,0.0,32.5412855176344,0.032188983,2.5
1959-03-05,4.85,1.31,4.13,0,18.245128931691397,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.958854692709285,0,56.43,56.43,56.43,56.43,18.5625,3.04,0.72,0,0,0.0,32.5862480019125,0.032141943,2.5
1959-03-06,4.85,1.31,4.13,0,18.174152391796998,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.955239863306458,0,56.21,56.21,56.21,56.21,18.36928105,3.06,0.72,0,0,0.0,32.457976269137696,0.032267037,3.0
1959-03-09,4.85,1.31,4.13,0,18.154907115169102,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.954343624316236,0,56.15,56.15,56.15,56.15,18.349673199999998,3.06,0.72,0,0,0.0,32.4221029427078,0.03230081,2.5
1959-03-10,4.85,1.31,4.13,0,18.2067943085479,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.957186462809229,0,56.31,56.31,56.31,56.31,18.40196078,3.06,0.72,0,0,0.0,32.5132613870768,0.032208325,2.5
1959-03-11,4.85,1.31,4.13,0,18.2198821551202,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.957989844893645,0,56.35,56.35,56.35,56.35,18.41503268,3.06,0.72,0,0,0.0,32.5351294226689,0.032184758,2.5
1959-03-12,4.85,1.31,4.13,0,18.300870857623803,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.962363478720246,0,56.6,56.6,56.6,56.6,18.49673203,3.06,0.72,0,0,0.0,32.6782417473028,0.032041898,2.75
1959-03-13,4.85,1.31,4.13,0,18.323612268292397,213.789764868603,0.0,0.0128362560408681,0.0,0,1,0.963677153739985,0,56.67,56.67,56.67,56.67,18.45928339,3.07,0.72,0,0,0.0,32.7174250505452,0.032001619,2.88
1959-03-16,4.85,1.31,4.13,0,18.1327276994621,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.9534275526822791,0,56.06,56.06,56.06,56.06,18.26058632,3.07,0.72,0,0,-0.0019500390559755898,32.3751864024542,0.032349127000000005,2.88
1959-03-17,4.85,1.31,4.13,0,18.281618094566397,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.961374401276002,0,56.52,56.52,56.52,56.52,18.41042345,3.07,0.72,0,0,-0.0014625292919817,32.639606083895394,0.032085145,2.75
1959-03-18,4.85,1.31,4.13,0,18.239671167708398,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.9592866936416359,0,56.39,56.39,56.39,56.39,18.36807818,3.07,0.72,0,0,-0.0009750195279877961,32.563302475875695,0.032158409,3.0
1959-03-19,4.85,1.31,4.13,0,18.223600296542,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.9585596487447672,1,56.34,56.34,56.34,56.34,18.35179153,3.07,0.72,0,0,-0.00048750976399389805,32.5332017390566,0.032186245,2.88
1959-03-20,4.85,1.15,4.13,0,18.239780706079603,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.959533893491205,2,56.39,56.39,56.39,56.39,18.24919094,3.09,0.72,0,0,0.0,32.5608470868176,0.032157002000000004,3.0
1959-03-23,4.85,1.15,4.13,0,18.071590147751397,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.9508091273520071,3,55.87,55.87,55.87,55.87,18.08090615,3.09,0.72,0,1,0.0,32.2593735683808,0.032455587,3.0
1959-03-24,4.85,1.15,4.13,0,18.1007088153248,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.9524643534289241,4,55.96,55.96,55.96,55.96,18.11003236,3.09,0.72,0,0,0.0,32.3101254370564,0.03240268,2.88
1959-03-25,4.85,1.15,4.13,0,18.074839620904104,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.951226318724506,5,55.88,55.88,55.88,55.88,18.08414239,3.09,0.72,1,0,0.0,32.2627243212457,0.032448358999999996,2.75
1959-03-26,4.85,1.15,4.13,0,18.0359387272209,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.949307892268114,4,55.76,55.76,55.76,55.76,17.92926045,3.11,0.72,1,0,0.0,32.1922343056818,0.03251819,3.0
1959-03-30,4.85,1.15,4.13,0,17.9355818156748,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.944154485564048,3,55.45,55.45,55.45,55.45,17.82958199,3.11,0.72,1,0,0.0,32.012060881077396,0.032699987,3.0
1959-03-31,4.85,1.15,4.13,0,17.932261977085,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.944108538077943,2,55.44,55.44,55.44,55.44,17.82636656,3.11,0.72,1,0,0.0,32.0050896250888,0.032705885,3.0
1959-04-01,4.86,1.15,4.23,0,18.0130397483392,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.94849022342446,1,55.69,55.69,55.69,55.69,17.90675241,3.11,0.63,1,0,0.0,32.148210254279,0.032559064,2.25
1959-04-02,4.86,1.15,4.23,0,18.1132238461782,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.9538943795550491,0,56.0,56.0,56.0,56.0,18.00643087,3.11,0.63,0,0,0.0,32.3259560963301,0.032378827,3.0
1959-04-03,4.86,1.15,4.23,0,18.255360942801897,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.96151363777165,0,56.44,56.44,56.44,56.44,18.03194888,3.13,0.63,0,0,0.0,32.578729221692804,0.032126405,3.0
1959-04-06,4.86,1.15,4.23,0,18.3069310423395,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.964363794106389,0,56.6,56.6,56.6,56.6,18.08306709,3.13,0.63,0,0,0.0,32.6698667364096,0.032035588,3.0
1959-04-07,4.86,1.15,4.23,0,18.267936838904102,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.9624436112156759,0,56.48,56.48,56.48,56.48,18.04472843,3.13,0.63,0,0,0.0,32.5993861406741,0.032104355,3.0
1959-04-08,4.86,1.15,4.23,0,18.1804279111533,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.957967117174408,0,56.21,56.21,56.21,56.21,17.95846645,3.13,0.63,0,0,0.0,32.442336714120195,0.032259272,3.0
1959-04-09,4.86,1.15,4.23,0,18.1673107726875,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.957409850189314,0,56.17,56.17,56.17,56.17,17.9456869,3.13,0.63,0,0,0.0,32.4180419299095,0.032282951000000004,3.0
1959-04-10,4.86,1.15,4.23,0,18.183208750192,215.284798189363,0.0,0.0103987072208986,0.0,0,1,0.958387224026764,0,56.22,56.22,56.22,56.22,17.84761905,3.15,0.63,0,0,0.0,32.445689540760796,0.032255651,3.0
1959-04-13,4.86,1.15,4.23,0,18.269738742111198,215.284798189363,0.0,0.00936368901568363,0.0,0,1,0.9620922597216591,0,56.43,56.43,56.43,56.43,17.91428571,3.15,0.63,0,1,-0.000828014564172008,32.5993658819433,0.032137021,3.0
1959-04-14,4.86,1.15,4.23,0,18.3600999142176,215.284798189363,0.0,0.0034578181064155397,0.0,0,1,0.9669912270324641,0,56.71,56.71,56.71,56.71,18.0031746,3.15,0.63,0,0,-0.0053457076505434705,32.7598707495061,0.031979747,3.0
1959-04-15,4.86,1.15,4.23,0,18.4407459804614,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9713792858602591,0,56.96,56.96,56.96,56.96,18.08253968,3.15,0.63,0,0,-0.00395752982764686,32.9030336210865,0.031840779,3.0
1959-04-16,4.86,1.15,4.23,0,18.592613386236803,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9795197246399849,0,57.43,57.43,57.43,57.43,18.23174603,3.15,0.63,0,0,-0.0025693520047502397,33.1732638608583,0.03158158,3.0
1959-04-17,4.86,1.15,4.23,0,18.750805303511,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.988002322702437,0,57.92,57.92,57.92,57.92,18.21383648,3.18,0.63,0,0,-0.00118117418185362,33.4550254204667,0.031315772,3.0
1959-04-20,4.86,1.15,4.23,0,18.831295235480102,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.992392064450292,0,58.17,58.17,58.17,58.17,18.29245283,3.18,0.63,0,0,0.0,33.598144761679805,0.031182549,3.0
1959-04-21,4.86,1.15,4.23,0,18.8114282128984,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.991493693937061,1,58.11,58.11,58.11,58.11,18.27358491,3.18,0.63,0,0,0.0,33.5622083203626,0.031216112,3.0
1959-04-22,4.86,1.15,4.23,0,18.6879741950288,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9851352580880129,2,57.73,57.73,57.73,57.73,18.15408805,3.18,0.63,0,0,0.0,33.3414611910522,0.031422962,3.0
1959-04-23,4.86,1.15,4.23,0,18.645452784709,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9830421438850141,3,57.6,57.6,57.6,57.6,18.11320755,3.18,0.63,0,0,0.0,33.2651105345295,0.03149526,3.0
1959-04-24,4.86,1.03,4.23,0,18.7614486588675,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.98931144940568,4,57.96,57.96,57.96,57.96,18.1125,3.2,0.63,0,0,0.0,33.4717391453543,0.031301007,3.0
1959-04-27,4.86,1.03,4.23,0,18.8191746130186,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9925091522613271,5,58.14,58.14,58.14,58.14,18.16875,3.2,0.63,1,0,0.0,33.5744062384058,0.031205465,3.0
1959-04-28,4.86,1.03,4.23,0,18.7474265134105,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9888788490343531,4,57.92,57.92,57.92,57.92,18.1,3.2,0.63,1,0,0.0,33.4460840402716,0.031325364,2.5
1959-04-29,4.86,1.03,4.23,0,18.672446264235,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9850773574566729,3,57.69,57.69,57.69,57.69,18.028125,3.2,0.63,1,0,0.0,33.3119971319541,0.031451627999999995,3.0
1959-04-30,4.86,1.03,4.23,0,18.639546457368397,219.769898151641,0.0,0.0034578181064155397,0.0,0,1,0.9834951760461821,2,57.59,57.59,57.59,57.59,17.996875,3.2,0.63,1,0,0.0,33.2529834333838,0.03150762,3.0
1959-05-01,4.96,1.03,4.37,0,18.6583363660197,219.769898151641,0.0,0.0034578181064155397,0.0,0,0,0.984645876591333,1,57.65,57.65,57.65,57.65,17.90372671,3.22,0.59,1,0,0.0,33.2863553391369,0.031476893,3.0
1959-05-04,4.96,1.03,4.37,0,18.657707255161604,219.769898151641,0.0,0.0034578181064155397,0.0,0,0,0.98477193997602,0,57.65,57.65,57.65,57.65,17.90372671,3.22,0.59,0,1,0.0,33.2850819908534,0.031478958,3.0
1959-05-05,4.96,1.03,4.37,0,18.6894413589838,219.769898151641,0.0,0.0034578181064155397,0.0,0,0,0.986606212716749,0,57.75,57.75,57.75,57.75,17.93478261,3.22,0.59,0,0,0.0,33.3415422010148,0.03142651,3.0
1959-05-06,4.96,1.03,4.37,0,18.6435060380568,219.769898151641,0.0,0.0034578181064155397,0.0,0,0,0.984340536530082,0,57.61,57.61,57.61,57.61,17.89130435,3.22,0.59,0,0,0.0,33.2594403291125,0.031504947,3.0
1959-05-07,4.96,1.03,4.37,0,18.406647412039103,219.769898151641,0.0,0.0034578181064155397,0.0,0,0,0.9719936645407958,0,56.88,56.88,56.88,56.88,17.66459627,3.22,0.59,0,0,0.0,32.8367378318532,0.031911376,3.0
1959-05-08,4.96,1.03,4.37,0,18.548314196884803,219.769898151641,0.0,0.0034578181064155397,0.0,0,0,0.979638733291733,0,57.32,57.32,57.32,57.32,17.69135802,3.24,0.59,0,0,0.0,33.0894802713078,0.031668494,3.0
1959-05-11,4.96,1.03,4.37,0,18.625254609054,219.769898151641,0.0,0.0034578181064155397,0.0,0,0,0.9838666461378031,0,57.56,57.56,57.56,57.56,17.7654321,3.24,0.59,0,0,0.0,33.2267516777878,0.031538519,3.0
1959-05-12,4.96,1.03,4.37,0,18.6472232068572,219.769898151641,0.0,0.0038029432176927,0.0,0,0,0.9855311668383029,0,57.65,57.65,57.65,57.65,17.79320988,3.24,0.59,0,0,0.000276100089021724,33.265953664436395,0.031491347999999995,3.0
1959-05-13,4.96,1.03,4.37,0,18.750009093383,219.769898151641,0.0,0.00138121568919836,0.0,0,0,0.9911277696322951,0,57.97,57.97,57.97,57.97,17.89197531,3.24,0.59,0,0,-0.0017303069560291801,33.449328917793395,0.031319566,3.0
1959-05-14,4.96,1.03,4.37,0,18.878662138885602,219.769898151641,0.0,0.00138121568919836,0.0,0,0,0.998092864285977,0,58.37,58.37,58.37,58.37,18.0154321,3.24,0.59,0,0,-0.00131498647258574,33.6788484873212,0.031106977999999997,3.0
1959-05-15,4.96,1.03,4.37,0,18.8098746020603,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9946281978627449,0,58.16,58.16,58.16,58.16,17.78593272,3.27,0.59,0,0,-0.000899665989142306,33.556399857269604,0.031221343,3.0
1959-05-18,4.96,1.03,4.37,0,18.8057743184612,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.994583409324543,0,58.15,58.15,58.15,58.15,17.78287462,3.27,0.59,0,0,-0.000484345505698869,33.549348747820204,0.03122876,2.75
1959-05-19,4.96,1.03,4.37,0,18.859884625648302,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9976172890210709,0,58.32,58.32,58.32,58.32,17.83486239,3.27,0.59,0,0,0.0,33.6461434806542,0.031139771,2.0
1959-05-20,4.96,1.03,4.37,0,18.7846421068529,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9938091843817779,1,58.09,58.09,58.09,58.09,17.76452599,3.27,0.59,0,0,0.0,33.5121696582657,0.031265114,1.5
1959-05-21,4.96,1.03,4.37,0,18.799947015102397,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9947908629526179,2,58.14,58.14,58.14,58.14,17.77981651,3.27,0.59,0,0,0.0,33.5397313227348,0.031240274,3.0
1959-05-22,4.96,0.95,4.37,0,18.8604214673811,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9981681043244591,3,58.33,58.33,58.33,58.33,17.72948328,3.29,0.59,0,0,0.0,33.6480499963466,0.031140555,3.0
1959-05-25,4.96,0.95,4.37,0,18.810960530017397,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9957275461104691,4,58.18,58.18,58.18,58.18,17.68389058,3.29,0.59,0,1,0.0,33.5602357986912,0.031222887999999997,3.0
1959-05-26,4.96,0.95,4.37,0,18.780903826262602,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.99431355331743,5,58.09,58.09,58.09,58.09,17.65653495,3.29,0.59,1,0,0.0,33.5070362644833,0.031273311,2.75
1959-05-27,4.96,0.95,4.37,0,18.8122761533853,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9961515699158299,4,58.19,58.19,58.19,58.19,17.68693009,3.29,0.59,1,0,0.0,33.5634301616394,0.031221613999999998,2.0
1959-05-28,4.96,0.95,4.37,0,18.8759734601451,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.999701712725632,3,58.39,58.39,58.39,58.39,17.74772036,3.29,0.59,1,0,0.0,33.6774957389506,0.031116711000000002,3.0
1959-05-29,4.96,0.95,4.37,0,18.9686601335057,222.75996479316,0.0,0.00138121568919836,0.0,0,0,1.00479320509551,2,58.68,58.68,58.68,58.68,17.72809668,3.31,0.59,1,0,0.0,33.8434588885814,0.030964959,3.25
1959-06-01,5.04,0.95,4.46,0,18.951436399638897,222.75996479316,0.0,0.00138121568919836,0.0,0,0,1.00406342826036,1,58.63,58.63,58.63,58.63,17.71299094,3.31,0.58,1,0,0.0,33.8133223426468,0.030993397000000002,3.0
1959-06-02,5.04,0.95,4.46,0,18.8210885145114,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.997339661785456,0,58.23,58.23,58.23,58.23,17.59214502,3.31,0.58,0,0,0.0,33.581341690795604,0.031208344,3.0
1959-06-03,5.04,0.95,4.46,0,18.8265007723422,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9978086317990309,0,58.25,58.25,58.25,58.25,17.59818731,3.31,0.58,0,0,0.0,33.5915834776469,0.031199672999999997,3.0
1959-06-04,5.04,0.95,4.46,0,18.625075709394697,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.987314613206341,0,57.63,57.63,57.63,57.63,17.41087613,3.31,0.58,0,0,0.0,33.2327629622579,0.031537393999999996,3.25
1959-06-05,5.04,0.95,4.46,0,18.5851606911217,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9853852273651991,0,57.51,57.51,57.51,57.51,17.27027027,3.33,0.58,0,0,0.0,33.1622868452731,0.031605269,3.5
1959-06-08,5.04,0.95,4.46,0,18.341670533399398,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.972661079512726,0,56.76,56.76,56.76,56.76,17.04504505,3.33,0.58,0,0,0.0,32.7285492202395,0.032024984,3.5
1959-06-09,5.04,0.95,4.46,0,18.2113045381723,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9659330084020551,0,56.36,56.36,56.36,56.36,16.92492492,3.33,0.58,0,0,0.0,32.4966509845811,0.032254385,3.0
1959-06-10,5.04,0.95,4.46,0,18.4783744271508,222.75996479316,0.0,0.00138121568919836,0.0,0,0,0.9802845688508299,0,57.19,57.19,57.19,57.19,17.17417417,3.33,0.58,0,0,0.0,32.973949035067,0.031788357999999996,3.25
1959-06-11,5.04,0.95,4.46,0,18.4584536570922,222.75996479316,0.0,0.0034494687532573604,0.0,0,0,0.9814395343945749,0,57.25,57.25,57.25,57.25,17.19219219,3.33,0.58,0,0,0.0016546024512472,32.9391291270357,0.031757122,3.5
1959-06-12,5.04,0.95,4.46,0,18.4604472553311,222.75996479316,0.0,0.0034494687532573604,0.0,0,0,0.981737497744088,0,57.26,57.26,57.26,57.26,17.04166667,3.36,0.58,0,0,0.0012409518384354,32.943667185598194,0.031753655,3.5
1959-06-15,5.04,0.95,4.46,0,18.3721764484564,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.977234824913785,0,56.99,56.99,56.99,56.99,16.96130952,3.36,0.58,0,1,0.0008273012256236,32.7871162971307,0.031906182000000005,3.5
1959-06-16,5.04,0.95,4.46,0,18.232341733711603,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.9699879754868258,0,56.56,56.56,56.56,56.56,16.83333333,3.36,0.58,0,0,0.0004136506128118,32.5385293842944,0.032150855,3.5
1959-06-17,5.04,0.95,4.46,0,18.401965847749,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.9792039057214621,0,57.09,57.09,57.09,57.09,16.99107143,3.36,0.58,0,0,0.0,32.8422201622916,0.031854465,3.5
1959-06-18,5.04,0.95,4.46,0,18.3878510418559,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.978644425986445,0,57.05,57.05,57.05,57.05,16.97916667,3.36,0.58,0,0,0.0,32.8179953242632,0.031878886,3.5
1959-06-19,5.04,0.95,4.46,0,18.4123189126247,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.9801433719749301,1,57.13,57.13,57.13,57.13,16.90236686,3.38,0.58,0,0,0.0,32.8627988603792,0.03183633,3.5
1959-06-22,5.04,0.95,4.46,0,18.4110031332609,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.9802700028740842,2,57.13,57.13,57.13,57.13,16.90236686,3.38,0.58,0,0,0.0,32.8615816841543,0.031838412999999996,3.5
1959-06-23,5.04,0.95,4.46,0,18.406466173789,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.9802250635974861,3,57.12,57.12,57.12,57.12,16.89940828,3.38,0.58,0,0,0.0,32.8546119139196,0.031846071000000004,3.25
1959-06-24,5.04,0.95,4.46,0,18.4985966332666,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.985328359252869,4,57.41,57.41,57.41,57.41,16.985207100000004,3.38,0.58,0,0,0.0,33.0201911702551,0.031687278,3.5
1959-06-25,5.04,0.95,4.46,0,18.600380892898,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.9909472016235981,5,57.73,57.73,57.73,57.73,17.07988166,3.38,0.58,1,0,0.0,33.2030116059304,0.031513696,3.5
1959-06-26,5.04,0.92,4.46,0,18.6795033010077,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,0.995365197644739,4,57.98,57.98,57.98,57.98,17.05294118,3.4,0.58,1,0,0.0,33.345559112848,0.031379868,3.5
1959-06-29,5.04,0.92,4.46,0,18.8037153391072,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.00218719088577,3,58.37,58.37,58.37,58.37,17.16764706,3.4,0.58,1,0,0.0,33.5686092480855,0.031172242000000003,3.5
1959-06-30,5.04,0.92,4.46,0,18.834494096070603,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.00403087423274,2,58.47,58.47,58.47,58.47,17.19705882,3.4,0.58,1,0,0.0,33.6248690522005,0.031120965,3.0
1959-07-01,5.08,0.92,4.47,0,18.994108439035,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.0127434833783902,1,58.97,58.97,58.97,58.97,17.34411765,3.4,0.61,1,0,0.0,33.9111468711038,0.030859112999999997,2.75
1959-07-02,5.08,0.92,4.47,0,19.092505707623697,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.01819414377042,0,59.28,59.28,59.28,59.28,17.43529412,3.4,0.61,0,0,0.0,34.0881456572095,0.030699746,3.5
1959-07-06,5.08,0.92,4.47,0,19.2102120986751,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.02467604364538,0,59.65,59.65,59.65,59.65,17.54411765,3.4,0.61,0,1,0.0,34.299631295592,0.030511316,3.5
1959-07-07,5.08,0.92,4.47,0,19.3246815238223,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.03098696399701,0,60.01,60.01,60.01,60.01,17.65,3.4,0.61,0,0,0.0,34.5053503838622,0.030330262,3.5
1959-07-08,5.08,0.92,4.47,0,19.3296547694108,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.0314573772526898,0,60.03,60.03,60.03,60.03,17.65588235,3.4,0.61,0,0,0.0,34.5155628266563,0.03032214,3.5
1959-07-09,5.08,0.92,4.47,0,19.3088703944842,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.0305532578853,0,59.97,59.97,59.97,59.97,17.63823529,3.4,0.61,0,0,0.0,34.4797776128688,0.030354462000000002,3.5
1959-07-10,5.08,0.92,4.47,0,19.2880903417097,227.245064755438,0.0,0.0034494687532573604,0.0,0,0,1.0296490262451499,0,59.91,59.91,59.91,59.91,17.62058824,3.4,0.61,0,0,0.0,34.4439942117299,0.03038685,3.5
1959-07-13,5.08,0.92,4.47,0,19.0797160660617,227.245064755438,0.0,0.00689420172927724,0.0,0,0,1.02118257964627,0,59.41,59.41,59.41,59.41,17.47352941,3.4,0.61,0,0,0.00275578638081591,34.073189144394,0.03064526,3.5
1959-07-14,5.08,0.92,4.47,0,19.12327125832,227.245064755438,0.0,0.00689420172927724,0.0,0,0,1.02371587292568,0,59.55,59.55,59.55,59.55,17.51470588,3.4,0.61,0,0,0.00206683978561193,34.1522731944904,0.030575879,3.5
1959-07-15,5.08,0.92,4.47,0,19.1347105663445,231.73016471771703,0.0,0.00689420172927724,0.0,0,0,1.02453039227398,0,59.59,59.59,59.59,59.59,17.52647059,3.4,0.61,0,0,0.00137789319040795,34.174001568486396,0.030558019,3.25
1959-07-16,5.08,0.92,4.47,0,19.0755111694485,231.73016471771703,0.0,0.00689420172927724,0.0,0,0,1.0215625546445501,0,59.41,59.41,59.41,59.41,17.47352941,3.4,0.61,0,0,0.000688946595203977,34.069564548698104,0.030653275,3.5
1959-07-17,5.08,0.92,4.47,0,19.003430411607198,231.73016471771703,0.0,0.00689420172927724,0.0,0,0,1.01790654241687,0,59.19,59.19,59.19,59.19,17.35777126,3.41,0.61,0,0,0.0,33.9421956452979,0.03076989,3.5
